X--_uc251498ff9 1::[V(_uc263a294881)],Y--_uc251498ff9 1::[V(_uc263a294881)],,X--_uc251498ff9 2::[V(_uc263a294882)],Y--_uc251498ff9 2::[V(_uc263a294882)]
0.00473661,0.0372201,,0.00473661,4.98098
0.00474661,0.0372194,,0.00474661,4.98111
0.00475661,0.0372187,,0.00475661,4.98123
0.00476661,0.037218,,0.00476661,4.98135
0.00477661,0.0372173,,0.00477661,4.98147
0.00478661,0.0372167,,0.00478661,4.98158
0.00479661,0.037216,,0.00479661,4.9817
0.00480661,0.0372153,,0.00480661,4.98181
0.00481661,0.0372146,,0.00481661,4.98193
0.00482661,0.037214,,0.00482661,4.98204
0.00483661,0.0372133,,0.00483661,4.98214
0.00484661,0.0372126,,0.00484661,4.98225
0.00485661,0.0372119,,0.00485661,4.98236
0.00486661,0.0372113,,0.00486661,4.98246
0.00487661,0.0372106,,0.00487661,4.98256
0.00488661,0.0372099,,0.00488661,4.98266
0.00489661,0.0372092,,0.00489661,4.98276
0.00490661,0.0372086,,0.00490661,4.98286
0.00491661,0.0372079,,0.00491661,4.98296
0.00492661,0.0372072,,0.00492661,4.98305
0.00493661,0.0372066,,0.00493661,4.98314
0.00494661,0.0372059,,0.00494661,4.98324
0.00495661,0.0372052,,0.00495661,4.98333
0.00496661,0.0372046,,0.00496661,4.98342
0.00497661,0.0372039,,0.00497661,4.98351
0.00498661,0.0372032,,0.00498661,4.98359
0.00499661,0.0372026,,0.00499661,4.98368
0.00500661,0.0372019,,0.00500661,4.98377
0.00501661,0.0372012,,0.00501661,4.98385
0.00502661,0.0372006,,0.00502661,4.98393
0.00503661,0.0371999,,0.00503661,4.98402
0.00504661,0.0371992,,0.00504661,4.9841
0.00505661,0.0371986,,0.00505661,4.98418
0.00506661,0.0371979,,0.00506661,4.98426
0.00507661,0.0371973,,0.00507661,4.98433
0.00508661,0.0371966,,0.00508661,4.98441
0.00509661,0.0371959,,0.00509661,4.98449
0.00510661,0.0371953,,0.00510661,4.98456
0.00511661,0.0371946,,0.00511661,4.98464
0.00512661,0.037194,,0.00512661,4.98471
0.00513661,0.0371933,,0.00513661,4.98478
0.00514661,0.0371926,,0.00514661,4.98485
0.00515661,0.037192,,0.00515661,4.98492
0.00516661,0.0371913,,0.00516661,4.98499
0.00517661,0.0371907,,0.00517661,4.98506
0.00518661,0.03719,,0.00518661,4.98513
0.00519661,0.0371894,,0.00519661,4.9852
0.00520661,0.0371887,,0.00520661,4.98526
0.00521611,0.0371881,,0.00521611,4.98533
0.00522611,0.0371875,,0.00522611,4.98539
0.00523611,0.0371868,,0.00523611,4.98546
0.00524611,0.0371862,,0.00524611,4.98552
0.00525611,0.0371855,,0.00525611,4.98558
0.00526611,0.0371849,,0.00526611,4.98564
0.00527611,0.0371842,,0.00527611,4.98571
0.00528611,0.0371836,,0.00528611,4.98577
0.00529611,0.0371829,,0.00529611,4.98583
0.00530611,0.0371823,,0.00530611,4.98589
0.00531611,0.0371816,,0.00531611,4.98595
0.00532611,0.037181,,0.00532611,4.986
0.00533611,0.0371803,,0.00533611,4.98606
0.00534611,0.0371797,,0.00534611,4.98612
0.00535611,0.037179,,0.00535611,4.98617
0.00536611,0.0371784,,0.00536611,4.98623
0.00537611,0.0371778,,0.00537611,4.98628
0.00538611,0.0371771,,0.00538611,4.98634
0.00539611,0.0371765,,0.00539611,4.98639
0.00540611,0.0371758,,0.00540611,4.98645
0.00541611,0.0371752,,0.00541611,4.9865
0.00542611,0.0371746,,0.00542611,4.98655
0.00543611,0.0371739,,0.00543611,4.9866
0.00544611,0.0371733,,0.00544611,4.98665
0.00545611,0.0371727,,0.00545611,4.98671
0.00546611,0.037172,,0.00546611,4.98676
0.00547611,0.0371714,,0.00547611,4.98681
0.00548611,0.0371707,,0.00548611,4.98685
0.00549611,0.0371701,,0.00549611,4.9869
0.00550611,0.0371695,,0.00550611,4.98695
0.00551611,0.0371688,,0.00551611,4.987
0.00552611,0.0371682,,0.00552611,4.98705
0.00553611,0.0371676,,0.00553611,4.98709
0.00554611,0.037167,,0.00554611,4.98714
0.00555611,0.0371663,,0.00555611,4.98719
0.00556611,0.0371657,,0.00556611,4.98723
0.00557611,0.0371651,,0.00557611,4.98728
0.00558611,0.0371644,,0.00558611,4.98732
0.00559611,0.0371638,,0.00559611,4.98737
0.00560611,0.0371632,,0.00560611,4.98741
0.00561611,0.0371626,,0.00561611,4.98745
0.00562611,0.0371619,,0.00562611,4.9875
0.00563611,0.0371613,,0.00563611,4.98754
0.00564611,0.0371607,,0.00564611,4.98758
0.00565611,0.0371601,,0.00565611,4.98762
0.00566611,0.0371594,,0.00566611,4.98766
0.00567611,0.0371588,,0.00567611,4.9877
0.00568611,0.0371582,,0.00568611,4.98775
0.00569611,0.0371576,,0.00569611,4.98779
0.00570611,0.0371569,,0.00570611,4.98783
0.00571611,0.0371563,,0.00571611,4.98786
0.00572611,0.0371557,,0.00572611,4.9879
0.00573611,0.0371551,,0.00573611,4.98794
0.00574611,0.0371545,,0.00574611,4.98798
0.00575611,0.0371538,,0.00575611,4.98802
0.00576611,0.0371532,,0.00576611,4.98806
0.00577611,0.0371526,,0.00577611,4.9881
0.00578611,0.037152,,0.00578611,4.98813
0.00579611,0.0371514,,0.00579611,4.98817
0.00580611,0.0371508,,0.00580611,4.98821
0.00581611,0.0371502,,0.00581611,4.98824
0.00582611,0.0371495,,0.00582611,4.98828
0.00583611,0.0371489,,0.00583611,4.98831
0.00584611,0.0371483,,0.00584611,4.98835
0.00585611,0.0371477,,0.00585611,4.98838
0.00586611,0.0371471,,0.00586611,4.98842
0.00587611,0.0371465,,0.00587611,4.98845
0.00588611,0.0371459,,0.00588611,4.98849
0.00589611,0.0371453,,0.00589611,4.98852
0.00590611,0.0371447,,0.00590611,4.98855
0.00591611,0.037144,,0.00591611,4.98859
0.00592611,0.0371434,,0.00592611,4.98862
0.00593611,0.0371428,,0.00593611,4.98865
0.00594611,0.0371422,,0.00594611,4.98869
0.00595611,0.0371416,,0.00595611,4.98872
0.00596611,0.037141,,0.00596611,4.98875
0.00597611,0.0371404,,0.00597611,4.98878
0.00598611,0.0371398,,0.00598611,4.98881
0.00599611,0.0371392,,0.00599611,4.98885
0.00600611,0.0371386,,0.00600611,4.98888
0.00601611,0.037138,,0.00601611,4.98891
0.00602611,0.0371374,,0.00602611,4.98894
0.00603611,0.0371368,,0.00603611,4.98897
0.00604611,0.0371362,,0.00604611,4.989
0.00605611,0.0371356,,0.00605611,4.98903
0.00606611,0.037135,,0.00606611,4.98906
0.00607611,0.0371344,,0.00607611,4.98909
0.00608611,0.0371338,,0.00608611,4.98912
0.00609611,0.0371332,,0.00609611,4.98914
0.00610611,0.0371326,,0.00610611,4.98917
0.00611611,0.037132,,0.00611611,4.9892
0.00612611,0.0371314,,0.00612611,4.98923
0.00613611,0.0371308,,0.00613611,4.98926
0.00614611,0.0371302,,0.00614611,4.98929
0.00615611,0.0371296,,0.00615611,4.98931
0.00616611,0.037129,,0.00616611,4.98934
0.00617611,0.0371284,,0.00617611,4.98937
0.00618611,0.0371278,,0.00618611,4.98939
0.00619611,0.0371272,,0.00619611,4.98942
0.00620611,0.0371267,,0.00620611,4.98945
0.00621611,0.0371261,,0.00621611,4.98947
0.00622611,0.0371255,,0.00622611,4.9895
0.00623611,0.0371249,,0.00623611,4.98953
0.00624611,0.0371243,,0.00624611,4.98955
0.00625611,0.0371237,,0.00625611,4.98958
0.00626611,0.0371231,,0.00626611,4.9896
0.00627611,0.0371225,,0.00627611,4.98963
0.00628611,0.0371219,,0.00628611,4.98965
0.00629611,0.0371214,,0.00629611,4.98968
0.00630611,0.0371208,,0.00630611,4.9897
0.00631611,0.0371202,,0.00631611,4.98973
0.00632611,0.0371196,,0.00632611,4.98975
0.00633611,0.037119,,0.00633611,4.98978
0.00634611,0.0371184,,0.00634611,4.9898
0.00635611,0.0371179,,0.00635611,4.98982
0.00636611,0.0371173,,0.00636611,4.98985
0.00637611,0.0371167,,0.00637611,4.98987
0.00638611,0.0371161,,0.00638611,4.9899
0.00639611,0.0371155,,0.00639611,4.98992
0.00640611,0.0371149,,0.00640611,4.98994
0.00641611,0.0371144,,0.00641611,4.98996
0.00642611,0.0371138,,0.00642611,4.98999
0.00643611,0.0371132,,0.00643611,4.99001
0.00644611,0.0371126,,0.00644611,4.99003
0.00645611,0.0371121,,0.00645611,4.99005
0.00646611,0.0371115,,0.00646611,4.99008
0.00647611,0.0371109,,0.00647611,4.9901
0.00648611,0.0371103,,0.00648611,4.99012
0.00649611,0.0371098,,0.00649611,4.99014
0.00650611,0.0371092,,0.00650611,4.99016
0.00651611,0.0371086,,0.00651611,4.99019
0.00652611,0.037108,,0.00652611,4.99021
0.00653611,0.0371075,,0.00653611,4.99023
0.00654611,0.0371069,,0.00654611,4.99025
0.00655611,0.0371063,,0.00655611,4.99027
0.00656611,0.0371057,,0.00656611,4.99029
0.00657611,0.0371052,,0.00657611,4.99031
0.00658611,0.0371046,,0.00658611,4.99033
0.00659611,0.037104,,0.00659611,4.99035
0.00660611,0.0371035,,0.00660611,4.99037
0.00661611,0.0371029,,0.00661611,4.99039
0.00662611,0.0371023,,0.00662611,4.99041
0.00663611,0.0371018,,0.00663611,4.99043
0.00664611,0.0371012,,0.00664611,4.99045
0.00665611,0.0371006,,0.00665611,4.99047
0.00666611,0.0371001,,0.00666611,4.99049
0.00667611,0.0370995,,0.00667611,4.99051
0.00668611,0.0370989,,0.00668611,4.99053
0.00669611,0.0370984,,0.00669611,4.99055
0.00670611,0.0370978,,0.00670611,4.99057
0.00671611,0.0370973,,0.00671611,4.99059
0.00672611,0.0370967,,0.00672611,4.9906
0.00673611,0.0370961,,0.00673611,4.99062
0.00674611,0.0370956,,0.00674611,4.99064
0.00675611,0.037095,,0.00675611,4.99066
0.00676611,0.0370944,,0.00676611,4.99068
0.00677611,0.0370939,,0.00677611,4.9907
0.00678611,0.0370933,,0.00678611,4.99071
0.00679611,0.0370928,,0.00679611,4.99073
0.00680611,0.0370922,,0.00680611,4.99075
0.00681611,0.0370917,,0.00681611,4.99077
0.00682611,0.0370911,,0.00682611,4.99079
0.00683611,0.0370905,,0.00683611,4.9908
0.00684611,0.03709,,0.00684611,4.99082
0.00685611,0.0370894,,0.00685611,4.99084
0.00686611,0.0370889,,0.00686611,4.99086
0.00687611,0.0370883,,0.00687611,4.99087
0.00688611,0.0370878,,0.00688611,4.99089
0.00689611,0.0370872,,0.00689611,4.99091
0.00690611,0.0370867,,0.00690611,4.99092
0.00691611,0.0370861,,0.00691611,4.99094
0.00692611,0.0370856,,0.00692611,4.99096
0.00693611,0.037085,,0.00693611,4.99097
0.00694611,0.0370845,,0.00694611,4.99099
0.00695611,0.0370839,,0.00695611,4.99101
0.00696611,0.0370834,,0.00696611,4.99102
0.00697611,0.0370828,,0.00697611,4.99104
0.00698611,0.0370823,,0.00698611,4.99105
0.00699611,0.0370817,,0.00699611,4.99107
0.00700611,0.0370812,,0.00700611,4.99109
0.00701611,0.0370806,,0.00701611,4.9911
0.00702611,0.0370801,,0.00702611,4.99112
0.00703611,0.0370795,,0.00703611,4.99113
0.00704611,0.037079,,0.00704611,4.99115
0.00705611,0.0370784,,0.00705611,4.99116
0.00706611,0.0370779,,0.00706611,4.99118
0.00707611,0.0370774,,0.00707611,4.99119
0.00708611,0.0370768,,0.00708611,4.99121
0.00709611,0.0370763,,0.00709611,4.99122
0.00710611,0.0370757,,0.00710611,4.99124
0.00711611,0.0370752,,0.00711611,4.99125
0.00712611,0.0370747,,0.00712611,4.99127
0.00713611,0.0370741,,0.00713611,4.99128
0.00714611,0.0370736,,0.00714611,4.9913
0.00715611,0.037073,,0.00715611,4.99131
0.00716611,0.0370725,,0.00716611,4.99133
0.00717611,0.037072,,0.00717611,4.99134
0.00718611,0.0370714,,0.00718611,4.99136
0.00719611,0.0370709,,0.00719611,4.99137
0.00720611,0.0370704,,0.00720611,4.99139
0.00721611,0.0370698,,0.00721611,4.9914
0.00722611,0.0370693,,0.00722611,4.99141
0.00723611,0.0370687,,0.00723611,4.99143
0.00724611,0.0370682,,0.00724611,4.99144
0.00725611,0.0370677,,0.00725611,4.99145
0.00726611,0.0370671,,0.00726611,4.99147
0.00727611,0.0370666,,0.00727611,4.99148
0.00728611,0.0370661,,0.00728611,4.9915
0.00729611,0.0370655,,0.00729611,4.99151
0.00730611,0.037065,,0.00730611,4.99152
0.00731611,0.0370645,,0.00731611,4.99154
0.00732611,0.037064,,0.00732611,4.99155
0.00733611,0.0370634,,0.00733611,4.99156
0.00734611,0.0370629,,0.00734611,4.99158
0.00735611,0.0370624,,0.00735611,4.99159
0.00736611,0.0370618,,0.00736611,4.9916
0.00737611,0.0370613,,0.00737611,4.99162
0.00738611,0.0370608,,0.00738611,4.99163
0.00739611,0.0370603,,0.00739611,4.99164
0.00740611,0.0370597,,0.00740611,4.99165
0.00741611,0.0370592,,0.00741611,4.99167
0.00742611,0.0370587,,0.00742611,4.99168
0.00743611,0.0370582,,0.00743611,4.99169
0.00744611,0.0370576,,0.00744611,4.9917
0.00745611,0.0370571,,0.00745611,4.99172
0.00746611,0.0370566,,0.00746611,4.99173
0.00747611,0.0370561,,0.00747611,4.99174
0.00748611,0.0370556,,0.00748611,4.99175
0.00749611,0.037055,,0.00749611,4.99177
0.00750611,0.0370545,,0.00750611,4.99178
0.00751611,0.037054,,0.00751611,4.99179
0.00752611,0.0370535,,0.00752611,4.9918
0.00753611,0.037053,,0.00753611,4.99181
0.00754611,0.0370524,,0.00754611,4.99183
0.00755611,0.0370519,,0.00755611,4.99184
0.00756611,0.0370514,,0.00756611,4.99185
0.00757611,0.0370509,,0.00757611,4.99186
0.00758611,0.0370504,,0.00758611,4.99187
0.00759611,0.0370498,,0.00759611,4.99188
0.00760611,0.0370493,,0.00760611,4.9919
0.00761611,0.0370488,,0.00761611,4.99191
0.00762611,0.0370483,,0.00762611,4.99192
0.00763611,0.0370478,,0.00763611,4.99193
0.00764611,0.0370473,,0.00764611,4.99194
0.00765611,0.0370468,,0.00765611,4.99195
0.00766611,0.0370462,,0.00766611,4.99196
0.00767611,0.0370457,,0.00767611,4.99198
0.00768611,0.0370452,,0.00768611,4.99199
0.00769611,0.0370447,,0.00769611,4.992
0.00770611,0.0370442,,0.00770611,4.99201
0.00771611,0.0370437,,0.00771611,4.99202
0.00772611,0.0370432,,0.00772611,4.99203
0.00773611,0.0370427,,0.00773611,4.99204
0.00774611,0.0370422,,0.00774611,4.99205
0.00775611,0.0370417,,0.00775611,4.99206
0.00776611,0.0370412,,0.00776611,4.99207
0.00777611,0.0370406,,0.00777611,4.99208
0.00778611,0.0370401,,0.00778611,4.99209
0.00779611,0.0370396,,0.00779611,4.99211
0.00780611,0.0370391,,0.00780611,4.99212
0.00781611,0.0370386,,0.00781611,4.99213
0.00782611,0.0370381,,0.00782611,4.99214
0.00783611,0.0370376,,0.00783611,4.99215
0.00784611,0.0370371,,0.00784611,4.99216
0.00785611,0.0370366,,0.00785611,4.99217
0.00786611,0.0370361,,0.00786611,4.99218
0.00787611,0.0370356,,0.00787611,4.99219
0.00788611,0.0370351,,0.00788611,4.9922
0.00789611,0.0370346,,0.00789611,4.99221
0.00790611,0.0370341,,0.00790611,4.99222
0.00791611,0.0370336,,0.00791611,4.99223
0.00792611,0.0370331,,0.00792611,4.99224
0.00793611,0.0370326,,0.00793611,4.99225
0.00794611,0.0370321,,0.00794611,4.99226
0.00795611,0.0370316,,0.00795611,4.99227
0.00796611,0.0370311,,0.00796611,4.99228
0.00797611,0.0370306,,0.00797611,4.99229
0.00798611,0.0370301,,0.00798611,4.9923
0.00799611,0.0370296,,0.00799611,4.99231
0.00800611,0.0370291,,0.00800611,4.99232
0.00801611,0.0370286,,0.00801611,4.99233
0.00802611,0.0370281,,0.00802611,4.99233
0.00803611,0.0370276,,0.00803611,4.99234
0.00804611,0.0370271,,0.00804611,4.99235
0.00805611,0.0370267,,0.00805611,4.99236
0.00806611,0.0370262,,0.00806611,4.99237
0.00807611,0.0370257,,0.00807611,4.99238
0.00808611,0.0370252,,0.00808611,4.99239
0.00809611,0.0370247,,0.00809611,4.9924
0.00810611,0.0370242,,0.00810611,4.99241
0.00811611,0.0370237,,0.00811611,4.99242
0.00812611,0.0370232,,0.00812611,4.99243
0.00813611,0.0370227,,0.00813611,4.99244
0.00814611,0.0370222,,0.00814611,4.99245
0.00815611,0.0370217,,0.00815611,4.99245
0.00816611,0.0370213,,0.00816611,4.99246
0.00817611,0.0370208,,0.00817611,4.99247
0.00818611,0.0370203,,0.00818611,4.99248
0.00819611,0.0370198,,0.00819611,4.99249
0.00820611,0.0370193,,0.00820611,4.9925
0.00821611,0.0370188,,0.00821611,4.99251
0.00822611,0.0370183,,0.00822611,4.99252
0.00823611,0.0370179,,0.00823611,4.99252
0.00824611,0.0370174,,0.00824611,4.99253
0.00825611,0.0370169,,0.00825611,4.99254
0.00826611,0.0370164,,0.00826611,4.99255
0.00827611,0.0370159,,0.00827611,4.99256
0.00828611,0.0370154,,0.00828611,4.99257
0.00829611,0.037015,,0.00829611,4.99258
0.00830611,0.0370145,,0.00830611,4.99258
0.00831611,0.037014,,0.00831611,4.99259
0.00832611,0.0370135,,0.00832611,4.9926
0.00833611,0.037013,,0.00833611,4.99261
0.00834611,0.0370126,,0.00834611,4.99262
0.00835611,0.0370121,,0.00835611,4.99263
0.00836611,0.0370116,,0.00836611,4.99263
0.00837611,0.0370111,,0.00837611,4.99264
0.00838611,0.0370106,,0.00838611,4.99265
0.00839611,0.0370102,,0.00839611,4.99266
0.00840611,0.0370097,,0.00840611,4.99267
0.00841611,0.0370092,,0.00841611,4.99267
0.00842611,0.0370087,,0.00842611,4.99268
0.00843611,0.0370083,,0.00843611,4.99269
0.00844611,0.0370078,,0.00844611,4.9927
0.00845611,0.0370073,,0.00845611,4.99271
0.00846611,0.0370068,,0.00846611,4.99271
0.00847611,0.0370064,,0.00847611,4.99272
0.00848611,0.0370059,,0.00848611,4.99273
0.00849611,0.0370054,,0.00849611,4.99274
0.00850611,0.037005,,0.00850611,4.99275
0.00851611,0.0370045,,0.00851611,4.99275
0.00852611,0.037004,,0.00852611,4.99276
0.00853611,0.0370035,,0.00853611,4.99277
0.00854611,0.0370031,,0.00854611,4.99278
0.00855611,0.0370026,,0.00855611,4.99278
0.00856611,0.0370021,,0.00856611,4.99279
0.00857611,0.0370017,,0.00857611,4.9928
0.00858611,0.0370012,,0.00858611,4.99281
0.00859611,0.0370007,,0.00859611,4.99281
0.00860611,0.0370003,,0.00860611,4.99282
0.00861611,0.0369998,,0.00861611,4.99283
0.00862611,0.0369993,,0.00862611,4.99284
0.00863611,0.0369989,,0.00863611,4.99284
0.00864611,0.0369984,,0.00864611,4.99285
0.00865611,0.0369979,,0.00865611,4.99286
0.00866611,0.0369975,,0.00866611,4.99287
0.00867611,0.036997,,0.00867611,4.99287
0.00868611,0.0369965,,0.00868611,4.99288
0.00869611,0.0369961,,0.00869611,4.99289
0.00870611,0.0369956,,0.00870611,4.99289
0.00871611,0.0369952,,0.00871611,4.9929
0.00872611,0.0369947,,0.00872611,4.99291
0.00873611,0.0369942,,0.00873611,4.99292
0.00874611,0.0369938,,0.00874611,4.99292
0.00875611,0.0369933,,0.00875611,4.99293
0.00876611,0.0369928,,0.00876611,4.99294
0.00877611,0.0369924,,0.00877611,4.99294
0.00878611,0.0369919,,0.00878611,4.99295
0.00879611,0.0369915,,0.00879611,4.99296
0.00880611,0.036991,,0.00880611,4.99296
0.00881611,0.0369906,,0.00881611,4.99297
0.00882611,0.0369901,,0.00882611,4.99298
0.00883611,0.0369896,,0.00883611,4.99298
0.00884611,0.0369892,,0.00884611,4.99299
0.00885611,0.0369887,,0.00885611,4.993
0.00886611,0.0369883,,0.00886611,4.993
0.00887611,0.0369878,,0.00887611,4.99301
0.00888611,0.0369874,,0.00888611,4.99302
0.00889611,0.0369869,,0.00889611,4.99303
0.00890611,0.0369865,,0.00890611,4.99303
0.00891611,0.036986,,0.00891611,4.99304
0.00892611,0.0369855,,0.00892611,4.99304
0.00893611,0.0369851,,0.00893611,4.99305
0.00894611,0.0369846,,0.00894611,4.99306
0.00895611,0.0369842,,0.00895611,4.99306
0.00896611,0.0369837,,0.00896611,4.99307
0.00897611,0.0369833,,0.00897611,4.99308
0.00898611,0.0369828,,0.00898611,4.99308
0.00899611,0.0369824,,0.00899611,4.99309
0.00900611,0.0369819,,0.00900611,4.9931
0.00901611,0.0369815,,0.00901611,4.9931
0.00902611,0.036981,,0.00902611,4.99311
0.00903611,0.0369806,,0.00903611,4.99312
0.00904611,0.0369802,,0.00904611,4.99312
0.00905611,0.0369797,,0.00905611,4.99313
0.00906611,0.0369793,,0.00906611,4.99313
0.00907611,0.0369788,,0.00907611,4.99314
0.00908611,0.0369784,,0.00908611,4.99315
0.00909611,0.0369779,,0.00909611,4.99315
0.00910611,0.0369775,,0.00910611,4.99316
0.00911611,0.036977,,0.00911611,4.99317
0.00912611,0.0369766,,0.00912611,4.99317
0.00913611,0.0369761,,0.00913611,4.99318
0.00914611,0.0369757,,0.00914611,4.99318
0.00915611,0.0369753,,0.00915611,4.99319
0.00916611,0.0369748,,0.00916611,4.9932
0.00917611,0.0369744,,0.00917611,4.9932
0.00918611,0.0369739,,0.00918611,4.99321
0.00919611,0.0369735,,0.00919611,4.99321
0.00920611,0.0369731,,0.00920611,4.99322
0.00921611,0.0369726,,0.00921611,4.99323
0.00922611,0.0369722,,0.00922611,4.99323
0.00923611,0.0369717,,0.00923611,4.99324
0.00924611,0.0369713,,0.00924611,4.99324
0.00925611,0.0369709,,0.00925611,4.99325
0.00926611,0.0369704,,0.00926611,4.99325
0.00927611,0.03697,,0.00927611,4.99326
0.00928611,0.0369695,,0.00928611,4.99327
0.00929611,0.0369691,,0.00929611,4.99327
0.00930611,0.0369687,,0.00930611,4.99328
0.00931611,0.0369682,,0.00931611,4.99328
0.00932611,0.0369678,,0.00932611,4.99329
0.00933611,0.0369674,,0.00933611,4.99329
0.00934611,0.0369669,,0.00934611,4.9933
0.00935611,0.0369665,,0.00935611,4.99331
0.00936611,0.0369661,,0.00936611,4.99331
0.00937611,0.0369656,,0.00937611,4.99332
0.00938611,0.0369652,,0.00938611,4.99332
0.00939611,0.0369648,,0.00939611,4.99333
0.00940611,0.0369643,,0.00940611,4.99333
0.00941611,0.0369639,,0.00941611,4.99334
0.00942611,0.0369635,,0.00942611,4.99334
0.00943611,0.036963,,0.00943611,4.99335
0.00944611,0.0369626,,0.00944611,4.99336
0.00945611,0.0369622,,0.00945611,4.99336
0.00946611,0.0369618,,0.00946611,4.99337
0.00947611,0.0369613,,0.00947611,4.99337
0.00948611,0.0369609,,0.00948611,4.99338
0.00949611,0.0369605,,0.00949611,4.99338
0.00950611,0.03696,,0.00950611,4.99339
0.00951611,0.0369596,,0.00951611,4.99339
0.00952611,0.0369592,,0.00952611,4.9934
0.00953611,0.0369588,,0.00953611,4.9934
0.00954611,0.0369583,,0.00954611,4.99341
0.00955611,0.0369579,,0.00955611,4.99341
0.00956611,0.0369575,,0.00956611,4.99342
0.00957611,0.0369571,,0.00957611,4.99343
0.00958611,0.0369566,,0.00958611,4.99343
0.00959611,0.0369562,,0.00959611,4.99344
0.00960611,0.0369558,,0.00960611,4.99344
0.00961611,0.0369554,,0.00961611,4.99345
0.00962611,0.0369549,,0.00962611,4.99345
0.00963611,0.0369545,,0.00963611,4.99346
0.00964611,0.0369541,,0.00964611,4.99346
0.00965611,0.0369537,,0.00965611,4.99347
0.00966611,0.0369533,,0.00966611,4.99347
0.00967611,0.0369528,,0.00967611,4.99348
0.00968611,0.0369524,,0.00968611,4.99348
0.00969611,0.036952,,0.00969611,4.99349
0.00970611,0.0369516,,0.00970611,4.99349
0.00971611,0.0369512,,0.00971611,4.9935
0.00972611,0.0369507,,0.00972611,4.9935
0.00973611,0.0369503,,0.00973611,4.99351
0.00974611,0.0369499,,0.00974611,4.99351
0.00975611,0.0369495,,0.00975611,4.99352
0.00976611,0.0369491,,0.00976611,4.99352
0.00977611,0.0369487,,0.00977611,4.99353
0.00978611,0.0369482,,0.00978611,4.99353
0.00979611,0.0369478,,0.00979611,4.99354
0.00980611,0.0369474,,0.00980611,4.99354
0.00981611,0.036947,,0.00981611,4.99355
0.00982611,0.0369466,,0.00982611,4.99355
0.00983611,0.0369462,,0.00983611,4.99355
0.00984611,0.0369457,,0.00984611,4.99356
0.00985611,0.0369453,,0.00985611,4.99356
0.00986611,0.0369449,,0.00986611,4.99357
0.00987611,0.0369445,,0.00987611,4.99357
0.00988611,0.0369441,,0.00988611,4.99358
0.00989611,0.0369437,,0.00989611,4.99358
0.00990611,0.0369433,,0.00990611,4.99359
0.00991611,0.0369429,,0.00991611,4.99359
0.00992611,0.0369425,,0.00992611,4.9936
0.00993611,0.036942,,0.00993611,4.9936
0.00994611,0.0369416,,0.00994611,4.99361
0.00995611,0.0369412,,0.00995611,4.99361
0.00996611,0.0369408,,0.00996611,4.99362
0.00997611,0.0369404,,0.00997611,4.99362
0.00998611,0.03694,,0.00998611,4.99362
0.00999611,0.0369396,,0.00999611,4.99363
0.0100061,0.0369392,,0.0100061,4.99363
0.0100161,0.0369388,,0.0100161,4.99364
0.0100261,0.0369384,,0.0100261,4.99364
0.0100361,0.036938,,0.0100361,4.99365
0.0100461,0.0369376,,0.0100461,4.99365
0.0100561,0.0369372,,0.0100561,4.99366
0.0100661,0.0369368,,0.0100661,4.99366
0.0100761,0.0369363,,0.0100761,4.99367
0.0100861,0.0369359,,0.0100861,4.99367
0.0100961,0.0369355,,0.0100961,4.99367
0.0101061,0.0369351,,0.0101061,4.99368
0.0101161,0.0369347,,0.0101161,4.99368
0.0101261,0.0369343,,0.0101261,4.99369
0.0101361,0.0369339,,0.0101361,4.99369
0.0101461,0.0369335,,0.0101461,4.9937
0.0101561,0.0369331,,0.0101561,4.9937
0.0101661,0.0369327,,0.0101661,4.9937
0.0101761,0.0369323,,0.0101761,4.99371
0.0101861,0.0369319,,0.0101861,4.99371
0.0101961,0.0369315,,0.0101961,4.99372
0.0102061,0.0369311,,0.0102061,4.99372
0.0102161,0.0369307,,0.0102161,4.99373
0.0102261,0.0369303,,0.0102261,4.99373
0.0102361,0.0369299,,0.0102361,4.99373
0.0102461,0.0369295,,0.0102461,4.99374
0.0102561,0.0369291,,0.0102561,4.99374
0.0102661,0.0369287,,0.0102661,4.99375
0.0102761,0.0369283,,0.0102761,4.99375
0.0102861,0.036928,,0.0102861,4.99376
